GENE	EVENT	LENGTH	Huvec1_1	Huvec1_1-Q	Huvec2_1	Huvec2_1-Q	HepG2_1_1	HepG2_1_1-Q	HepG2_2_1	HepG2_2_1-Q
ITPR3	HsaALTA0004417-2/2	116	99.05	Pass	99.15	Pass	99.12	Pass	95.08	Pass
SIRT1	HsaALTA0007812-1/2	0	0.00	Pass	0.00	Pass	2.48	Pass	0.00	Pass
SIRT1	HsaALTA0007812-2/2	4	100.00	Pass	100.00	Pass	97.52	Pass	100.00	Pass
HNRNPH3	HsaALTA0004074-1/2	0	0.00	Pass	0.00	Pass	5.98	Pass	0.00	Pass
HNRNPH3	HsaALTA0004074-2/2	78	100.00	Pass	100.00	Pass	94.02	Pass	100.00	Pass
IFT74	HsaALTA0004206-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
IFT74	HsaALTA0004206-2/2	48	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CDC7	HsaALTA0001705-1/2	0	27.27	Fail	50.00	Fail	0.00	Fail	0.00	Fail
CDC7	HsaALTA0001705-2/2	34	72.73	Fail	50.00	Fail	100.00	Fail	100.00	Fail
ABLIM1	HsaALTA0000074-1/2	0	64.33	Pass	69.72	Pass	50.00	Pass	56.50	Pass
ABLIM1	HsaALTA0000074-2/2	6	35.67	Pass	30.28	Pass	50.00	Pass	43.50	Pass
NRP1	HsaALTA0005834-1/2	0	0.00	Pass	0.00	Fail	0.00	Fail	0.00	Fail
NRP1	HsaALTA0005834-2/2	56	100.00	Pass	100.00	Fail	100.00	Fail	100.00	Fail
NRP1	HsaALTA0005835-1/2	0	0.00	Pass	0.14	Pass	0.00	Pass	0.00	Pass
NRP1	HsaALTA0005835-2/2	4	100.00	Pass	99.86	Pass	100.00	Pass	100.00	Pass
TSPAN15	HsaALTA0009070-1/2	0	NA	Fail	100.00	Fail	NA	Fail	NA	Fail
TSPAN15	HsaALTA0009070-2/2	45	NA	Fail	0.00	Fail	NA	Fail	NA	Fail
MZF1	HsaALTA0005520-1/2	0	2.94	Pass	0.00	Fail	6.67	Fail	0.00	Fail
MZF1	HsaALTA0005520-2/2	94	97.06	Pass	100.00	Fail	93.33	Fail	100.00	Fail
MYO9B	HsaALTA0005512-1/2	0	47.75	Pass	40.80	Pass	50.39	Pass	52.72	Pass
MYO9B	HsaALTA0005512-2/2	3	52.25	Pass	59.20	Pass	49.61	Pass	47.28	Pass
MYO9B	HsaALTA0005513-1/2	0	24.91	Fail	23.08	Fail	22.22	Fail	14.29	Fail
MYO9B	HsaALTA0005513-2/2	4	75.09	Fail	76.92	Fail	77.78	Fail	85.71	Fail
CATSPERG	HsaALTA0001501-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
CATSPERG	HsaALTA0001501-2/2	4	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
CATSPERG	HsaALTA0001502-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CATSPERG	HsaALTA0001502-2/2	69	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PSMD8	HsaALTA0006781-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PSMD8	HsaALTA0006781-2/2	70	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
FBXL19	HsaALTA0003267-1/2	0	4.35	Pass	0.00	Fail	0.00	Fail	0.00	Fail
FBXL19	HsaALTA0003267-2/2	38	95.65	Pass	100.00	Fail	100.00	Fail	100.00	Fail
HSD3B7	HsaALTA0004108-1/2	0	100.00	Fail	100.00	Fail	86.11	Pass	96.77	Pass
HSD3B7	HsaALTA0004108-2/2	193	0.00	Fail	0.00	Fail	13.89	Pass	3.23	Pass
HSD3B7	HsaALTA0004109-1/2	0	6.67	Fail	0.00	Fail	1.65	Pass	0.00	Pass
HSD3B7	HsaALTA0004109-2/2	93	93.33	Fail	100.00	Fail	98.35	Pass	100.00	Pass
CIRBP	HsaALTA0001881-1/2	0	0.00	Pass	0.00	Pass	0.43	Pass	0.00	Pass
CIRBP	HsaALTA0001881-2/2	16	100.00	Pass	100.00	Pass	99.57	Pass	100.00	Pass
CIRBP	HsaALTA0001882-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CIRBP	HsaALTA0001882-2/2	7	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CIRBP	HsaALTA0001883-1/2	0	0.89	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CIRBP	HsaALTA0001883-2/2	3	99.11	Pass	100.00	Pass	100.00	Pass	100.00	Pass
C19orf26	HsaALTA0001121-1/2	0	0.00	Fail	17.24	Fail	0.00	Fail	17.24	Fail
C19orf26	HsaALTA0001121-2/2	48	100.00	Fail	82.76	Fail	100.00	Fail	82.76	Fail
NDUFB7	HsaALTA0005656-1/2	0	0.53	Pass	1.12	Pass	1.96	Pass	2.64	Pass
NDUFB7	HsaALTA0005656-2/2	2	99.47	Pass	98.88	Pass	98.04	Pass	97.36	Pass
TECR	HsaALTA0008554-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
TECR	HsaALTA0008554-2/2	129	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
C19orf21	HsaALTA0001120-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C19orf21	HsaALTA0001120-2/2	24	NA	Fail	NA	Fail	NA	Fail	NA	Fail
KIAA0284	HsaALTA0004513-1/2	0	29.63	Pass	22.50	Pass	0.00	Fail	0.00	Fail
KIAA0284	HsaALTA0004513-2/2	105	70.37	Pass	77.50	Pass	100.00	Fail	100.00	Fail
POLR2E	HsaALTA0006524-1/2	0	0.00	Pass	0.09	Pass	0.33	Pass	0.13	Pass
POLR2E	HsaALTA0006524-2/2	4	100.00	Pass	99.91	Pass	99.67	Pass	99.87	Pass
CDHR5	HsaALTA0001719-1/2	0	NA	Fail	NA	Fail	100.00	Fail	0.00	Fail
CDHR5	HsaALTA0001719-2/2	18	NA	Fail	NA	Fail	0.00	Fail	100.00	Fail
IGF2AS	HsaALTA0004213-1/2	0	NA	Fail	NA	Fail	0.00	Fail	58.33	Fail
IGF2AS	HsaALTA0004213-2/2	111	NA	Fail	NA	Fail	100.00	Fail	41.67	Fail
MKNK2	HsaALTA0005231-1/2	0	0.59	Pass	0.23	Pass	0.00	Pass	1.39	Pass
MKNK2	HsaALTA0005231-2/2	6	99.41	Pass	99.77	Pass	100.00	Pass	98.61	Pass
ARVCF	HsaALTA0000702-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ARVCF	HsaALTA0000702-2/2	39	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
TRMT2A	HsaALTA0009021-1/2	0	0.74	Pass	3.64	Pass	0.00	Pass	0.00	Pass
TRMT2A	HsaALTA0009021-2/2	3	99.26	Pass	96.36	Pass	100.00	Pass	100.00	Pass
TRMT2A	HsaALTA0009022-1/2	0	0.00	Pass	2.10	Pass	0.00	Pass	0.00	Pass
TRMT2A	HsaALTA0009022-2/2	4	100.00	Pass	97.90	Pass	100.00	Pass	100.00	Pass
TRMT2A	HsaALTA0009023-1/2	0	100.00	Pass	99.28	Pass	100.00	Pass	100.00	Pass
TRMT2A	HsaALTA0009023-2/2	22	0.00	Pass	0.72	Pass	0.00	Pass	0.00	Pass
TRMT2A	HsaALTA0009024-1/2	0	97.11	Pass	93.38	Pass	91.89	Pass	98.06	Pass
TRMT2A	HsaALTA0009024-2/2	107	2.89	Pass	6.62	Pass	8.11	Pass	1.94	Pass
RANBP1	HsaALTA0006984-1/2	0	100.00	Fail	97.36	Fail	100.00	Fail	97.85	Fail
RANBP1	HsaALTA0006984-2/2	3	0.00	Fail	2.64	Fail	0.00	Fail	2.15	Fail
ZDHHC8	HsaALTA0009670-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.98	Pass
ZDHHC8	HsaALTA0009670-2/2	86	100.00	Pass	100.00	Pass	100.00	Pass	99.02	Pass
KLHL22	HsaALTA0004616-1/2	0	31.93	Pass	21.39	Pass	8.56	Pass	9.13	Pass
KLHL22	HsaALTA0004616-2/2	32	68.07	Pass	78.61	Pass	91.44	Pass	90.87	Pass
KLHL22	HsaALTA0004617-1/2	0	100.00	Pass	100.00	Pass	97.04	Pass	100.00	Pass
KLHL22	HsaALTA0004617-2/2	47	0.00	Pass	0.00	Pass	2.96	Pass	0.00	Pass
MED15	HsaALTA0005104-1/2	0	4.40	Pass	2.00	Pass	0.00	Pass	3.48	Pass
MED15	HsaALTA0005104-2/2	48	95.60	Pass	98.00	Pass	100.00	Pass	96.52	Pass
LZTR1	HsaALTA0004904-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
LZTR1	HsaALTA0004904-2/2	116	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
LZTR1	HsaALTA0004905-1/2	0	1.79	Pass	2.99	Pass	1.75	Pass	3.31	Pass
LZTR1	HsaALTA0004905-2/2	45	98.21	Pass	97.01	Pass	98.25	Pass	96.69	Pass
LZTR1	HsaALTA0004906-1/2	0	0.88	Pass	1.28	Pass	0.00	Pass	0.00	Pass
LZTR1	HsaALTA0004906-2/2	17	99.12	Pass	98.72	Pass	100.00	Pass	100.00	Pass
LZTR1	HsaALTA0004907-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
LZTR1	HsaALTA0004907-2/2	1	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
CECR2	HsaALTA0001761-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CECR2	HsaALTA0001761-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
P2RX6	HsaALTA0006005-1/2	0	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
P2RX6	HsaALTA0006005-2/2	68	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
SLC7A4	HsaALTA0008002-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SLC7A4	HsaALTA0008002-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
BCL2L13	HsaALTA0000928-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
BCL2L13	HsaALTA0000928-2/2	18	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
GSTT2	HsaALTA0003834-1/2	0	100.00	Fail	88.89	Fail	100.00	Fail	100.00	Fail
GSTT2	HsaALTA0003834-2/2	25	0.00	Fail	11.11	Fail	0.00	Fail	0.00	Fail
CABIN1	HsaALTA0001396-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	NA	Fail
CABIN1	HsaALTA0001396-2/2	3	0.00	Fail	0.00	Fail	0.00	Fail	NA	Fail
TBC1D10A	HsaALTA0008465-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	95.17	Fail
TBC1D10A	HsaALTA0008465-2/2	21	0.00	Pass	0.00	Pass	0.00	Pass	4.83	Fail
SF3A1	HsaALTA0007688-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SF3A1	HsaALTA0007688-2/2	72	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
GGT5	HsaALTA0003633-1/2	0	0.00	Pass	1.79	Pass	0.00	Fail	0.00	Fail
GGT5	HsaALTA0003633-2/2	4	100.00	Pass	98.21	Pass	100.00	Fail	100.00	Fail
GGT5	HsaALTA0003634-1/2	0	91.51	Pass	92.58	Pass	87.81	Fail	100.00	Fail
GGT5	HsaALTA0003634-2/2	3	8.49	Pass	7.42	Pass	12.19	Fail	0.00	Fail
PPIL2	HsaALTA0006580-1/2	0	5.03	Pass	8.36	Pass	6.92	Pass	2.30	Pass
PPIL2	HsaALTA0006580-2/2	4	94.97	Pass	91.64	Pass	93.08	Pass	97.70	Pass
SNRPD3	HsaALTA0008088-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SNRPD3	HsaALTA0008088-2/2	18	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PES1	HsaALTA0006187-1/2	0	1.49	Pass	4.57	Pass	8.80	Pass	2.86	Pass
PES1	HsaALTA0006187-2/2	15	98.51	Pass	95.43	Pass	91.20	Pass	97.14	Pass
PES1	HsaALTA0006188-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PES1	HsaALTA0006188-2/3	20	0.00	Pass	0.00	Pass	0.00	Pass	0.51	Pass
PES1	HsaALTA0006188-3/3	85	100.00	Pass	100.00	Pass	100.00	Pass	99.49	Pass
PES1	HsaALTA0006189-1/2	0	11.43	Pass	6.71	Pass	6.39	Pass	8.46	Pass
PES1	HsaALTA0006189-2/2	3	88.57	Pass	93.29	Pass	93.61	Pass	91.54	Pass
MAPK1	HsaALTA0004984-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
MAPK1	HsaALTA0004984-2/2	14	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
GGT1	HsaALTA0003630-1/2	0	NA	Fail	NA	Fail	9.33	Fail	16.39	Fail
GGT1	HsaALTA0003630-2/2	3	NA	Fail	NA	Fail	90.67	Fail	83.61	Fail
PRODH	HsaALTA0006704-1/2	0	100.00	Fail	NA	Fail	100.00	Fail	100.00	Fail
PRODH	HsaALTA0006704-2/2	34	0.00	Fail	NA	Fail	0.00	Fail	0.00	Fail
PRODH	HsaALTA0006705-1/2	0	0.00	Fail	NA	Fail	NA	Fail	NA	Fail
PRODH	HsaALTA0006705-2/2	17	100.00	Fail	NA	Fail	NA	Fail	NA	Fail
TOP3B	HsaALTA0008885-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
TOP3B	HsaALTA0008885-2/2	63	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
TOP3B	HsaALTA0008886-1/3	0	99.07	Pass	98.68	Pass	94.48	Pass	98.48	Pass
TOP3B	HsaALTA0008886-2/3	2	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
TOP3B	HsaALTA0008886-3/3	127	0.93	Pass	1.32	Pass	5.52	Pass	1.52	Pass
CYTH4	HsaALTA0002316-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CYTH4	HsaALTA0002316-2/2	83	NA	Fail	NA	Fail	NA	Fail	NA	Fail
DGCR14	HsaALTA0002456-1/2	0	97.74	Pass	98.82	Pass	98.92	Pass	100.00	Pass
DGCR14	HsaALTA0002456-2/2	162	2.26	Pass	1.18	Pass	1.08	Pass	0.00	Pass
MFNG	HsaALTA0005158-1/2	0	99.36	Pass	99.74	Pass	100.00	Pass	100.00	Pass
MFNG	HsaALTA0005158-2/2	29	0.64	Pass	0.26	Pass	0.00	Pass	0.00	Pass
CARD10	HsaALTA0001472-1/2	0	100.00	Pass	98.97	Pass	100.00	Pass	99.42	Pass
CARD10	HsaALTA0001472-2/2	63	0.00	Pass	1.03	Pass	0.00	Pass	0.58	Pass
LRP5L	HsaALTA0004829-1/2	0	26.23	Pass	4.97	Pass	17.15	Pass	9.38	Pass
LRP5L	HsaALTA0004829-2/2	88	73.77	Pass	95.03	Pass	82.85	Pass	90.62	Pass
SLC25A1	HsaALTA0007867-1/2	0	1.45	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SLC25A1	HsaALTA0007867-2/2	17	98.55	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ADRBK2	HsaALTA0000257-1/2	0	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
ADRBK2	HsaALTA0000257-2/2	26	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
GGA1	HsaALTA0003624-1/2	0	0.00	Pass	0.83	Pass	0.00	Pass	1.49	Pass
GGA1	HsaALTA0003624-2/2	4	100.00	Pass	99.17	Pass	100.00	Pass	98.51	Pass
GGA1	HsaALTA0003625-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GGA1	HsaALTA0003625-2/2	5	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
GGA1	HsaALTA0003626-1/3	0	0.00	Fail	0.00	Fail	11.11	Fail	0.00	Fail
GGA1	HsaALTA0003626-2/3	22	100.00	Fail	80.00	Fail	11.11	Fail	85.71	Fail
GGA1	HsaALTA0003626-3/3	24	0.00	Fail	20.00	Fail	77.78	Fail	14.29	Fail
SH3BP1	HsaALTA0007760-1/2	0	0.00	Fail	0.00	Fail	3.85	Pass	2.70	Pass
SH3BP1	HsaALTA0007760-2/2	4	100.00	Fail	100.00	Fail	96.15	Pass	97.30	Pass
SEZ6L	HsaALTA0007685-1/3	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SEZ6L	HsaALTA0007685-2/3	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SEZ6L	HsaALTA0007685-3/3	6	NA	Fail	NA	Fail	NA	Fail	NA	Fail
LGALS1	HsaALTA0004736-1/2	0	99.88	Pass	99.88	Pass	99.92	Pass	99.88	Pass
LGALS1	HsaALTA0004736-2/2	130	0.12	Pass	0.12	Pass	0.08	Pass	0.12	Pass
LGALS1	HsaALTA0004737-1/3	0	0.01	Pass	0.00	Pass	0.00	Pass	0.00	Pass
LGALS1	HsaALTA0004737-2/3	4	0.02	Pass	0.00	Pass	0.10	Pass	0.00	Pass
LGALS1	HsaALTA0004737-3/3	27	99.97	Pass	99.99	Pass	99.90	Pass	100.00	Pass
HPS4	HsaALTA0004099-1/2	0	96.52	Pass	97.50	Pass	100.00	Pass	92.54	Pass
HPS4	HsaALTA0004099-2/2	109	3.48	Pass	2.50	Pass	0.00	Pass	7.46	Pass
PIK3IP1	HsaALTA0006303-1/2	0	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Fail
PIK3IP1	HsaALTA0006303-2/2	68	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
PATZ1	HsaALTA0006093-1/2	0	60.00	Pass	64.52	Pass	61.02	Pass	63.04	Pass
PATZ1	HsaALTA0006093-2/2	65	40.00	Pass	35.48	Pass	38.98	Pass	36.96	Pass
TFIP11	HsaALTA0008580-1/3	0	0.00	Fail	55.56	Fail	0.00	Fail	0.00	Fail
TFIP11	HsaALTA0008580-2/3	42	100.00	Fail	44.44	Fail	100.00	Fail	100.00	Fail
TFIP11	HsaALTA0008580-3/3	164	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
TFIP11	HsaALTA0008581-1/3	0	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
TFIP11	HsaALTA0008581-2/3	25	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
TFIP11	HsaALTA0008581-3/3	35	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Fail
GCAT	HsaALTA0003598-1/2	0	93.92	Pass	87.72	Pass	93.97	Pass	91.76	Pass
GCAT	HsaALTA0003598-2/2	78	6.08	Pass	12.28	Pass	6.03	Pass	8.24	Pass
ANKRD54	HsaALTA0000472-1/2	0	7.65	Pass	7.22	Pass	10.57	Pass	10.31	Pass
ANKRD54	HsaALTA0000472-2/2	5	92.35	Pass	92.78	Pass	89.43	Pass	89.69	Pass
ANKRD54	HsaALTA0000473-1/2	0	5.83	Pass	3.63	Pass	7.97	Pass	7.78	Pass
ANKRD54	HsaALTA0000473-2/2	5	94.17	Pass	96.37	Pass	92.03	Pass	92.22	Pass
ANKRD54	HsaALTA0000474-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	99.15	Pass
ANKRD54	HsaALTA0000474-2/2	13	0.00	Pass	0.00	Pass	0.00	Pass	0.85	Pass
EIF3L	HsaALTA0002827-1/2	0	0.06	Pass	0.03	Pass	0.00	Pass	0.00	Pass
EIF3L	HsaALTA0002827-2/2	2	99.94	Pass	99.97	Pass	100.00	Pass	100.00	Pass
POLR2F	HsaALTA0006525-1/2	0	NA	Fail	NA	Fail	100.00	Fail	NA	Fail
POLR2F	HsaALTA0006525-2/2	3	NA	Fail	NA	Fail	0.00	Fail	NA	Fail
POLR2F	HsaALTA0006526-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
POLR2F	HsaALTA0006526-2/3	5	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
POLR2F	HsaALTA0006526-3/3	9	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DEPDC5	HsaALTA0002448-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
DEPDC5	HsaALTA0002448-2/2	19	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
DEPDC5	HsaALTA0002449-1/3	0	11.54	Pass	4.17	Pass	14.29	Pass	3.85	Pass
DEPDC5	HsaALTA0002449-2/3	95	80.77	Pass	95.83	Pass	82.14	Pass	69.23	Pass
DEPDC5	HsaALTA0002449-3/3	122	7.69	Pass	0.00	Pass	3.57	Pass	26.92	Pass
PICK1	HsaALTA0006280-1/3	0	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Pass
PICK1	HsaALTA0006280-2/3	67	100.00	Fail	100.00	Fail	93.12	Pass	97.71	Pass
PICK1	HsaALTA0006280-3/3	74	0.00	Fail	0.00	Fail	6.88	Pass	2.29	Pass
CENPM	HsaALTA0001782-1/2	0	98.85	Pass	99.03	Pass	100.00	Pass	95.00	Pass
CENPM	HsaALTA0001782-2/2	85	1.15	Pass	0.97	Pass	0.00	Pass	5.00	Pass
CYP2D6	HsaALTA0002306-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
CYP2D6	HsaALTA0002306-2/2	1	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
CYP2D6	HsaALTA0002307-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
CYP2D6	HsaALTA0002307-2/2	49	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
DDX17	HsaALTA0002397-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
DDX17	HsaALTA0002397-2/2	8	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DDX17	HsaALTA0002398-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
DDX17	HsaALTA0002398-2/2	35	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
DDX17	HsaALTA0002399-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
DDX17	HsaALTA0002399-2/2	46	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DDX17	HsaALTA0002400-1/2	0	17.60	Fail	19.34	Fail	24.11	Pass	19.95	Pass
TCF20	HsaALTA0008519-1/2	0	27.78	Pass	35.00	Pass	71.43	Fail	78.57	Fail
TCF20	HsaALTA0008519-2/2	33	72.22	Pass	65.00	Pass	28.57	Fail	21.43	Fail
CBY1	HsaALTA0001523-1/2	0	95.40	Pass	98.89	Pass	97.06	Pass	94.20	Pass
CBY1	HsaALTA0001523-2/2	117	4.60	Pass	1.11	Pass	2.94	Pass	5.80	Pass
FBXO7	HsaALTA0003290-1/2	0	12.29	Pass	10.05	Pass	9.57	Pass	12.40	Pass
FBXO7	HsaALTA0003290-2/2	152	87.71	Pass	89.95	Pass	90.43	Pass	87.60	Pass
GTPBP1	HsaALTA0003856-1/2	0	0.00	Fail	18.62	Fail	0.00	Fail	0.00	Fail
GTPBP1	HsaALTA0003856-2/2	6	100.00	Fail	81.38	Fail	100.00	Fail	100.00	Fail
GTPBP1	HsaALTA0003857-1/2	0	0.79	Pass	0.00	Pass	1.03	Pass	0.00	Pass
GTPBP1	HsaALTA0003857-2/2	54	99.21	Pass	100.00	Pass	98.97	Pass	100.00	Pass
POLDIP3	HsaALTA0006503-1/2	0	100.00	Pass	99.22	Pass	100.00	Pass	99.45	Pass
POLDIP3	HsaALTA0006503-2/2	51	0.00	Pass	0.78	Pass	0.00	Pass	0.55	Pass
RAB36	HsaALTA0006919-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	NA	Fail
RAB36	HsaALTA0006919-2/2	4	100.00	Fail	100.00	Fail	100.00	Fail	NA	Fail
TIMP3	HsaALTA0008660-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
TIMP3	HsaALTA0008660-2/2	20	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
SAPS2	HsaALTA0007479-1/2	0	94.67	Pass	93.56	Pass	93.93	Pass	95.69	Pass
SAPS2	HsaALTA0007479-2/2	3	5.33	Pass	6.44	Pass	6.07	Pass	4.31	Pass
SAPS2	HsaALTA0007480-1/2	0	0.00	Pass	0.00	Pass	0.34	Pass	0.00	Pass
SAPS2	HsaALTA0007480-2/2	121	100.00	Pass	100.00	Pass	99.66	Pass	100.00	Pass
SAPS2	HsaALTA0007481-1/2	0	95.97	Pass	94.68	Pass	92.26	Pass	95.22	Pass
SAPS2	HsaALTA0007481-2/2	3	4.03	Pass	5.32	Pass	7.74	Pass	4.78	Pass
SAPS2	HsaALTA0007482-1/5	0	0.00	Pass	0.00	Pass	0.30	Pass	0.00	Pass
SAPS2	HsaALTA0007482-2/5	51	0.00	Pass	0.00	Pass	0.60	Pass	0.00	Pass
SAPS2	HsaALTA0007482-3/5	90	1.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SAPS2	HsaALTA0007482-4/5	94	94.00	Pass	99.29	Pass	96.11	Pass	98.68	Pass
SAPS2	HsaALTA0007482-5/5	115	5.00	Pass	0.71	Pass	2.99	Pass	1.32	Pass
SAPS2	HsaALTA0007483-1/2	0	0.00	Pass	3.43	Pass	6.01	Pass	3.46	Pass
SAPS2	HsaALTA0007483-2/2	4	100.00	Pass	96.57	Pass	93.99	Pass	96.54	Pass
SBF1	HsaALTA0007500-1/3	0	4.88	Pass	10.53	Pass	3.27	Pass	2.16	Pass
SBF1	HsaALTA0007500-2/3	79	80.49	Pass	72.81	Pass	73.86	Pass	75.68	Pass
SBF1	HsaALTA0007500-3/3	82	14.63	Pass	16.67	Pass	22.88	Pass	22.16	Pass
SBF1	HsaALTA0007501-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.97	Pass
SBF1	HsaALTA0007501-2/2	36	100.00	Pass	100.00	Pass	100.00	Pass	99.03	Pass
SUN2	HsaALTA0008359-1/2	0	99.46	Pass	100.00	Pass	99.60	Pass	99.69	Pass
SUN2	HsaALTA0008359-2/2	63	0.54	Pass	0.00	Pass	0.40	Pass	0.31	Pass
SUN2	HsaALTA0008360-1/2	0	NA	Fail	100.00	Fail	NA	Fail	NA	Fail
SUN2	HsaALTA0008360-2/2	3	NA	Fail	0.00	Fail	NA	Fail	NA	Fail
SUN2	HsaALTA0008361-1/2	0	0.00	Pass	0.00	Fail	0.00	Fail	0.00	Pass
SUN2	HsaALTA0008361-2/2	16	100.00	Pass	100.00	Fail	100.00	Fail	100.00	Pass
SUN2	HsaALTA0008362-1/2	0	0.13	Pass	0.29	Pass	0.00	Pass	1.00	Pass
SUN2	HsaALTA0008362-2/2	4	99.87	Pass	99.71	Pass	100.00	Pass	99.00	Pass
SUN2	HsaALTA0008363-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SUN2	HsaALTA0008363-2/2	59	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CYB5R3	HsaALTA0002283-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CYB5R3	HsaALTA0002283-2/2	25	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MIOX	HsaALTA0005220-1/2	0	NA	Fail	NA	Fail	55.17	Pass	51.35	Pass
MIOX	HsaALTA0005220-2/2	32	NA	Fail	NA	Fail	44.83	Pass	48.65	Pass
MIOX	HsaALTA0005221-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
MIOX	HsaALTA0005221-2/2	45	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
